user_id,dest_id,rating,visit_duration,season_visited,would_revisit
27,0,4.7,3,winter,0
63,21,4.6,2,autumn,1
222,98,4.0,13,spring,1
297,152,3.0,1,winter,0
405,104,2.7,2,summer,0
120,124,4.7,11,winter,1
490,138,4.3,9,autumn,1
155,113,4.7,7,autumn,1
103,62,2.8,9,winter,1
349,159,4.6,9,winter,1
454,144,5.0,6,winter,1
425,68,2.5,9,spring,1
473,100,3.1,12,spring,0
167,27,5.0,8,winter,1
256,84,5.0,13,autumn,1
251,72,4.5,10,spring,0
197,132,3.5,11,spring,0
298,24,3.9,8,spring,1
176,113,3.9,10,winter,0
424,83,4.3,13,spring,1
388,48,3.9,8,winter,1
304,131,2.9,2,autumn,1
271,85,4.8,4,summer,0
264,32,2.1,2,winter,0
84,178,3.2,14,autumn,1
12,178,3.3,2,summer,1
380,157,1.5,2,spring,1
2,42,3.9,13,winter,0
251,60,3.8,14,summer,1
147,83,3.1,9,spring,1
458,144,1.6,14,autumn,0
309,195,4.4,5,spring,1
325,169,2.1,13,summer,1
191,192,3.9,7,autumn,0
200,80,4.5,11,spring,0
263,151,3.5,6,autumn,1
410,10,3.4,14,winter,0
425,81,4.2,4,spring,1
319,68,1.9,7,winter,1
84,190,2.4,14,summer,0
419,4,2.4,5,winter,1
148,133,4.7,8,autumn,0
250,131,4.3,5,summer,1
77,156,3.6,2,autumn,1
10,142,3.7,14,winter,0
381,197,4.0,5,summer,1
122,17,4.2,5,summer,1
474,6,5.0,3,winter,0
100,158,2.5,3,autumn,1
300,55,2.0,11,autumn,1
265,48,3.3,11,summer,1
457,175,2.5,3,winter,1
427,102,2.0,11,autumn,0
312,68,4.3,11,summer,1
188,147,4.5,6,autumn,1
450,130,3.7,14,summer,0
388,163,3.4,6,summer,1
436,24,4.4,13,autumn,1
162,137,2.4,9,spring,1
179,104,1.9,7,winter,1
208,9,3.3,1,winter,1
215,57,2.6,3,autumn,1
177,150,4.2,12,summer,0
98,31,3.4,10,winter,0
477,143,3.9,8,winter,1
152,99,3.1,5,autumn,0
454,143,1.7,3,winter,1
60,127,3.9,12,autumn,0
153,151,2.3,4,spring,0
114,63,4.5,12,summer,0
389,35,2.4,9,summer,0
261,77,3.9,6,summer,0
356,165,3.9,3,autumn,1
310,42,4.7,1,autumn,1
475,121,4.6,6,spring,1
450,28,3.8,2,winter,0
339,81,4.5,2,autumn,1
493,24,3.0,13,winter,1
209,53,2.8,13,summer,0
313,83,2.9,4,autumn,1
5,84,1.6,6,winter,0
354,72,2.3,8,winter,1
367,20,3.5,7,spring,1
62,106,4.3,1,winter,0
70,135,4.5,5,spring,1
154,184,4.2,11,spring,1
374,158,4.2,9,autumn,0
301,60,4.7,4,spring,1
63,181,2.1,2,summer,1
477,35,3.7,2,winter,1
485,127,4.4,14,spring,0
171,159,2.6,4,summer,1
337,195,4.8,6,summer,1
99,96,1.8,13,spring,0
371,148,3.9,6,autumn,0
130,109,3.9,6,summer,1
171,193,2.4,6,summer,1
39,54,3.1,10,autumn,1
197,175,4.5,4,spring,0
114,185,2.3,14,summer,1
378,49,4.4,5,autumn,1
477,103,3.6,7,summer,1
210,113,3.3,9,winter,1
110,144,2.4,8,autumn,0
348,139,2.4,4,spring,1
398,24,2.6,11,autumn,0
106,94,4.2,14,spring,1
380,139,3.4,10,spring,1
89,169,1.5,2,summer,1
79,75,3.7,13,summer,1
310,50,4.3,6,summer,1
164,53,3.0,3,autumn,1
298,87,3.6,4,winter,0
5,59,2.2,5,winter,1
480,73,3.8,3,spring,1
247,4,5.0,13,spring,0
267,198,2.4,12,winter,0
409,37,4.6,5,autumn,0
342,7,4.6,1,spring,0
114,136,2.7,11,autumn,1
366,1,3.2,11,autumn,1
200,87,4.0,7,winter,0
363,35,2.0,13,autumn,1
96,102,3.0,11,autumn,1
435,133,3.1,6,summer,1
142,97,4.0,3,autumn,1
359,72,1.7,3,spring,0
303,2,4.1,1,autumn,1
463,163,3.0,3,autumn,1
241,15,4.2,1,spring,0
474,84,2.2,6,winter,1
308,88,2.3,13,autumn,1
11,68,2.3,8,spring,0
75,134,4.5,1,summer,1
499,29,4.2,1,winter,0
433,14,4.0,10,spring,0
302,51,3.0,10,autumn,1
490,196,4.6,3,spring,1
31,81,5.0,9,winter,1
372,135,2.2,6,spring,1
115,1,4.1,12,spring,0
99,187,2.1,14,summer,1
482,189,2.7,10,winter,0
190,170,3.6,2,autumn,1
202,147,3.7,8,summer,1
263,68,2.6,4,spring,0
103,19,3.2,12,summer,1
160,44,2.9,1,spring,1
213,131,2.5,7,winter,0
124,110,4.9,7,autumn,1
278,151,2.1,5,summer,0
37,180,3.2,4,summer,0
271,172,1.3,13,spring,1
98,70,3.2,11,spring,0
312,55,2.9,11,summer,0
330,177,4.6,7,spring,0
333,197,2.5,11,spring,1
91,96,3.1,5,winter,0
127,199,1.9,6,spring,0
304,81,2.3,7,spring,1
279,8,5.0,4,spring,0
222,55,2.2,11,autumn,0
263,186,5.0,13,autumn,1
95,157,4.7,5,spring,0
293,181,2.8,5,winter,0
339,94,4.3,10,summer,1
159,47,2.4,2,summer,1
50,50,1.9,13,autumn,1
33,113,2.1,3,autumn,1
49,172,3.0,3,autumn,1
415,26,2.2,8,winter,0
466,110,3.8,14,winter,1
356,22,2.9,12,autumn,1
462,64,2.3,8,autumn,1
207,188,4.8,8,spring,0
369,82,2.9,12,spring,1
357,62,1.3,8,winter,1
82,29,3.8,9,autumn,0
454,181,2.3,5,winter,1
312,26,3.2,11,spring,1
351,36,2.5,3,summer,1
67,74,3.2,8,winter,0
63,27,5.0,8,summer,1
10,120,2.8,9,spring,1
278,176,3.8,6,winter,0
384,14,2.4,8,autumn,0
227,63,1.9,3,autumn,1
58,195,3.8,11,winter,1
184,174,2.7,7,winter,0
227,112,2.8,3,summer,1
130,9,4.2,14,winter,1
18,174,3.3,12,winter,0
426,182,1.9,8,summer,1
443,118,3.7,11,summer,1
357,120,3.2,14,spring,1
446,60,4.7,14,autumn,0
34,36,4.2,6,spring,1
488,77,3.8,14,summer,0
245,184,2.0,9,autumn,1
149,199,4.7,5,spring,1
468,87,4.5,8,autumn,1
411,22,2.6,2,autumn,1
258,80,3.3,10,autumn,1
477,160,3.3,7,spring,0
204,40,3.6,7,winter,0
271,75,3.4,13,spring,1
61,95,4.5,8,spring,0
408,141,2.6,12,winter,1
454,33,3.6,12,spring,0
426,73,2.4,6,summer,0
250,83,4.9,13,winter,1
440,52,2.2,12,autumn,1
4,138,3.1,1,winter,0
351,53,3.1,13,autumn,1
227,182,2.0,7,winter,0
385,135,2.6,12,spring,1
164,22,4.5,3,spring,0
441,42,3.6,2,summer,1
305,73,4.5,2,autumn,1
491,151,2.2,6,summer,0
443,93,3.1,4,autumn,0
441,157,3.7,9,spring,1
57,116,1.5,2,summer,1
185,72,1.9,3,spring,0
234,18,4.3,13,winter,0
472,125,4.0,1,autumn,1
490,122,4.8,13,winter,0
231,15,4.0,4,winter,1
22,116,4.5,13,spring,1
175,114,2.3,13,winter,0
492,1,1.8,2,spring,0
196,46,4.8,13,winter,1
17,99,2.6,9,summer,1
423,104,3.6,13,summer,0
73,153,5.0,11,autumn,1
357,57,3.9,14,autumn,1
264,77,4.4,4,spring,0
17,48,2.9,5,autumn,1
181,31,2.7,6,summer,1
81,182,2.9,8,spring,1
183,128,2.5,3,spring,1
383,66,3.6,10,winter,1
247,193,3.9,9,summer,0
42,199,4.0,13,winter,0
323,23,2.0,8,summer,0
408,2,1.8,2,winter,1
152,6,4.9,10,spring,1
321,75,5.0,4,summer,1
99,10,4.5,8,autumn,0
328,6,4.0,3,spring,1
94,33,5.0,6,autumn,0
441,63,4.0,10,autumn,0
488,198,4.2,5,summer,1
460,74,4.5,8,spring,1
372,52,2.3,7,spring,1
183,82,2.7,2,winter,0
261,74,4.5,3,winter,1
113,134,4.8,9,summer,0
56,142,1.9,5,spring,1
102,173,3.3,12,summer,1
422,68,4.1,3,autumn,1
111,87,2.0,3,summer,1
217,3,2.6,3,summer,1
449,97,2.7,14,summer,1
55,106,2.8,13,winter,0
191,80,4.1,3,summer,1
114,1,2.3,12,summer,0
378,49,4.5,4,autumn,1
341,46,2.1,12,spring,1
128,22,4.3,13,winter,0
261,122,3.5,10,autumn,1
208,92,1.9,9,winter,1
295,52,4.0,1,summer,0
280,4,3.6,11,summer,1
426,131,2.5,8,spring,1
370,18,3.0,1,spring,1
207,12,4.2,8,autumn,1
112,195,4.7,8,autumn,1
359,23,2.8,6,summer,1
163,143,4.5,10,winter,0
173,125,5.0,11,autumn,1
213,120,4.0,7,autumn,0
42,51,3.6,4,summer,1
269,194,4.7,9,summer,1
461,7,2.6,4,spring,0
452,101,2.3,14,autumn,1
299,7,3.5,5,winter,1
394,91,3.5,10,summer,1
302,183,4.0,13,winter,1
162,85,4.4,1,winter,0
284,140,3.5,14,spring,1
203,163,3.6,6,spring,1
380,182,2.4,6,autumn,1
497,118,4.3,13,autumn,0
239,8,3.2,7,spring,0
421,190,3.3,12,spring,1
364,28,3.1,7,autumn,0
46,95,2.6,12,summer,1
186,31,3.7,14,winter,0
486,90,4.5,8,autumn,1
396,101,2.7,1,autumn,1
43,73,2.5,14,winter,1
30,49,2.3,12,summer,1
237,196,2.4,12,summer,0
391,36,3.6,9,spring,1
318,131,4.6,4,summer,1
157,128,2.6,10,winter,1
445,50,4.3,5,winter,1
103,42,3.5,3,autumn,0
202,142,2.9,12,winter,1
258,182,2.6,10,autumn,1
124,70,2.6,1,spring,0
414,130,4.1,5,winter,1
311,179,3.6,9,autumn,1
327,60,4.4,5,spring,1
162,20,2.0,3,summer,1
236,89,3.3,8,summer,0
18,86,2.5,1,winter,1
213,133,2.2,12,summer,0
94,3,2.2,2,autumn,1
44,158,3.8,4,summer,0
53,33,4.5,11,summer,1
334,127,3.4,4,autumn,0
86,47,2.8,5,autumn,0
129,38,1.3,2,winter,1
85,6,4.2,12,summer,0
240,107,2.6,7,summer,0
454,174,4.3,10,spring,1
323,42,2.5,11,winter,1
433,137,2.4,8,autumn,1
171,97,2.1,6,winter,1
237,2,2.4,6,summer,0
102,33,4.2,5,summer,1
307,162,4.8,10,winter,1
395,171,2.7,12,autumn,1
123,132,3.9,9,summer,0
465,164,3.3,14,summer,1
336,69,2.7,12,spring,1
219,64,2.3,12,spring,0
52,152,2.7,5,autumn,0
258,115,3.7,4,summer,0
341,119,2.1,8,summer,0
135,136,4.5,5,autumn,1
235,173,3.1,9,spring,1
400,45,2.2,9,autumn,1
269,144,4.6,8,autumn,1
21,189,3.2,7,autumn,0
258,29,4.3,8,winter,0
121,118,3.9,6,autumn,1
170,90,2.1,8,spring,0
382,125,3.9,8,spring,1
191,12,3.7,5,summer,1
31,123,4.9,12,winter,0
415,132,4.4,13,winter,1
391,148,1.8,3,summer,0
149,102,2.3,8,winter,1
154,108,2.9,1,autumn,0
484,104,2.9,3,winter,1
138,78,4.7,6,spring,0
25,166,3.3,5,summer,0
449,121,2.5,6,winter,0
82,136,3.7,5,autumn,1
472,90,1.2,11,autumn,0
10,6,4.5,6,spring,0
354,174,4.1,1,spring,0
228,48,4.7,5,winter,0
314,150,2.0,14,spring,0
137,66,3.2,11,summer,1
114,143,1.2,9,winter,0
148,185,2.0,7,summer,1
111,44,2.9,9,winter,1
400,43,3.3,11,spring,0
102,153,4.2,9,winter,0
286,110,2.1,5,winter,0
179,152,3.1,3,summer,0
316,140,3.9,4,winter,1
335,56,3.1,9,winter,1
427,91,3.3,14,winter,1
482,78,2.6,13,summer,1
100,184,4.8,9,summer,1
64,121,1.8,5,winter,1
101,12,4.1,12,summer,0
113,36,2.1,8,winter,0
109,5,4.8,9,summer,1
212,120,4.0,10,winter,1
145,192,4.2,10,autumn,0
39,9,3.6,4,spring,1
332,153,2.0,4,summer,0
438,172,3.9,3,spring,0
446,112,1.9,3,winter,0
388,138,2.9,9,summer,1
282,0,1.7,12,autumn,1
436,160,2.5,5,winter,0
132,188,4.9,4,summer,0
378,32,3.2,4,spring,1
479,109,3.5,12,autumn,0
307,47,4.2,4,summer,1
427,174,3.1,4,summer,1
58,34,4.3,14,spring,1
427,132,1.9,14,summer,1
6,144,3.1,4,spring,1
263,129,2.7,6,spring,0
80,125,4.3,13,summer,1
49,74,4.3,11,winter,1
45,43,2.4,3,spring,1
64,8,2.4,14,autumn,1
266,26,3.4,12,spring,1
219,41,4.2,3,winter,0
427,133,3.9,10,winter,1
488,32,3.4,6,spring,1
130,7,3.7,4,summer,1
483,81,3.2,14,spring,1
486,87,3.8,10,autumn,1
481,88,2.0,3,winter,0
84,98,3.5,3,spring,1
124,34,3.9,2,winter,1
357,95,3.5,10,summer,0
447,24,2.6,8,winter,1
440,8,3.3,8,spring,1
487,116,2.0,9,winter,1
255,145,3.9,14,summer,1
190,192,4.6,2,winter,0
376,151,2.9,5,spring,0
380,141,3.1,11,winter,1
206,106,2.6,10,summer,0
122,35,4.6,8,spring,1
17,23,5.0,1,spring,1
485,153,3.8,13,winter,1
243,4,2.8,13,autumn,0
291,2,2.9,4,autumn,0
210,105,3.5,10,winter,1
333,54,2.2,11,spring,0
330,164,4.7,1,spring,1
196,192,4.3,9,summer,1
370,67,2.9,3,spring,1
268,55,2.5,14,winter,0
320,168,2.9,12,winter,1
342,101,3.0,10,summer,1
447,83,4.0,6,spring,1
406,5,3.5,13,summer,0
254,66,3.8,14,autumn,1
292,55,3.1,1,summer,1
150,188,5.0,9,autumn,0
259,29,3.9,13,spring,1
222,12,4.5,14,autumn,0
469,129,2.4,3,autumn,1
284,19,1.1,7,autumn,1
142,8,2.8,14,summer,0
1,92,1.6,6,winter,1
362,96,5.0,8,winter,1
89,42,1.5,4,summer,1
74,135,4.9,12,autumn,1
28,119,2.9,3,summer,1
264,21,1.9,3,summer,1
154,143,2.4,14,winter,1
374,130,3.7,5,autumn,0
483,53,4.5,6,winter,0
243,13,4.4,6,winter,0
325,22,2.8,4,spring,1
52,72,3.7,10,spring,1
159,21,2.4,10,winter,0
163,67,4.2,11,autumn,0
411,141,4.3,6,autumn,1
0,101,3.0,9,winter,1
436,184,2.9,10,autumn,0
83,22,3.8,10,winter,1
286,87,1.7,6,spring,1
237,122,3.4,7,autumn,0
300,94,3.6,11,summer,0
424,175,3.4,10,winter,1
238,142,2.4,12,winter,1
423,152,2.2,13,winter,1
202,116,4.5,1,spring,1
180,174,2.9,1,spring,0
15,28,2.7,5,winter,0
474,198,2.8,12,spring,0
60,20,3.2,7,autumn,1
287,67,1.7,11,autumn,0
253,149,4.1,4,summer,1
123,119,3.9,11,summer,0
35,174,3.2,2,summer,1
246,179,3.5,6,spring,1
90,21,2.3,11,spring,1
53,139,2.1,6,winter,1
439,94,3.6,5,autumn,0
490,42,3.6,11,spring,1
270,187,3.9,9,summer,0
27,101,2.2,14,autumn,0
251,36,4.4,12,spring,0
200,100,3.1,2,spring,1
348,126,4.7,5,spring,1
362,2,2.5,12,summer,0
446,7,4.8,6,summer,1
420,131,4.5,6,spring,0
91,136,3.4,6,spring,0
448,50,2.4,11,autumn,1
106,52,4.0,8,summer,1
363,150,2.5,8,winter,0
413,2,3.0,10,winter,1
121,99,3.6,13,autumn,1
462,14,2.8,6,summer,1
329,36,1.8,9,autumn,0
93,176,3.3,1,spring,1
451,104,3.0,10,autumn,1
40,79,1.0,11,autumn,1
170,80,2.4,9,spring,0
190,103,2.2,4,autumn,1
368,29,3.8,13,spring,1
83,115,2.9,1,summer,1
176,55,2.5,2,summer,1
105,156,3.4,2,summer,1
471,136,3.2,3,autumn,1
220,17,2.2,1,summer,0
416,42,1.9,6,spring,1
140,153,3.0,9,autumn,1
483,130,4.0,2,winter,1
36,173,4.6,3,winter,1
319,177,5.0,5,spring,1
143,85,3.8,9,summer,1
148,66,2.3,5,winter,1
116,13,4.2,13,spring,1
264,158,1.1,2,spring,0
11,170,2.6,3,spring,1
350,179,4.3,1,spring,1
455,106,3.0,10,winter,1
96,48,3.7,13,summer,0
255,36,4.0,12,autumn,1
21,98,2.1,5,autumn,1
69,151,1.2,12,winter,1
54,58,2.9,3,autumn,1
442,138,1.9,10,summer,1
291,57,2.2,6,winter,1
330,124,2.2,5,winter,1
167,186,3.8,4,winter,1
184,49,5.0,14,winter,0
192,157,3.7,3,winter,1
169,70,3.1,4,summer,1
86,183,3.7,7,autumn,0
232,172,3.6,6,summer,1
82,77,2.6,3,autumn,1
350,13,2.6,6,spring,1
472,160,4.3,5,winter,0
423,26,3.4,2,summer,1
157,67,1.9,14,winter,0
421,19,2.2,13,autumn,0
96,183,3.7,1,winter,1
262,199,3.8,8,spring,0
15,179,5.0,13,autumn,0
87,108,4.3,4,summer,1
31,59,3.3,9,winter,1
307,67,1.3,3,winter,0
446,72,4.0,14,spring,1
486,153,3.4,2,summer,1
101,47,3.8,10,autumn,0
393,57,2.3,8,winter,1
201,41,1.8,13,winter,1
335,127,2.2,3,autumn,1
270,50,3.3,8,spring,1
162,10,4.7,7,summer,0
133,125,4.3,5,spring,1
8,17,2.5,11,spring,1
429,118,2.6,13,autumn,1
159,88,1.9,10,spring,1
124,187,4.2,3,spring,1
66,115,3.3,6,spring,1
101,160,3.9,11,autumn,1
52,156,4.2,7,summer,0
451,52,3.9,9,spring,1
251,95,2.4,8,winter,1
425,19,4.0,2,winter,1
294,123,4.6,8,summer,1
145,13,2.8,2,spring,0
288,132,4.6,9,autumn,1
413,165,4.1,2,spring,1
427,6,3.1,9,summer,1
345,89,2.0,9,autumn,0
387,192,2.6,13,winter,1
81,167,3.6,4,summer,0
348,146,3.5,5,summer,1
464,190,4.0,3,summer,1
214,16,3.9,5,autumn,1
280,146,2.1,6,autumn,1
363,75,4.2,2,winter,1
35,30,3.5,4,spring,1
146,46,2.4,6,winter,0
359,176,4.5,12,winter,1
159,156,3.2,13,summer,0
85,7,3.1,13,winter,0
302,60,1.3,7,summer,1
200,163,2.9,8,autumn,0
385,101,2.6,5,autumn,1
474,175,2.3,11,autumn,1
117,77,3.7,10,winter,1
59,151,3.2,7,autumn,1
68,51,4.1,13,summer,1
1,34,2.7,2,summer,1
264,187,1.9,13,winter,1
387,58,2.0,5,winter,1
380,165,2.7,3,summer,1
71,113,3.2,14,autumn,1
212,185,3.9,11,spring,1
18,79,3.8,10,spring,0
46,151,1.9,14,winter,0
46,144,4.0,3,autumn,1
389,82,4.6,11,spring,0
445,164,4.9,4,summer,1
272,1,2.5,2,autumn,1
263,109,3.2,2,winter,1
229,81,2.7,5,autumn,0
355,24,1.9,14,summer,1
136,161,4.2,5,autumn,0
192,102,1.4,13,summer,1
25,52,4.5,5,summer,1
326,64,2.4,7,spring,0
227,116,3.7,9,spring,1
4,151,1.7,4,summer,0
146,147,3.2,2,spring,0
186,16,4.9,5,winter,1
436,64,2.9,12,autumn,1
394,161,4.2,5,autumn,0
319,122,5.0,4,winter,1
449,37,1.1,1,winter,1
459,1,3.9,4,winter,1
100,119,1.9,9,summer,0
403,30,3.9,11,winter,1
258,194,4.8,5,summer,1
72,119,5.0,6,winter,1
173,31,3.9,1,summer,1
274,195,3.3,4,summer,1
131,9,3.5,8,winter,0
442,174,3.5,7,winter,0
215,111,2.5,12,spring,1
256,73,3.4,8,autumn,1
148,166,3.3,2,summer,1
51,167,4.0,2,summer,1
213,19,2.4,3,summer,1
440,198,2.7,8,winter,1
191,134,4.4,5,summer,1
306,181,4.2,1,spring,0
83,55,5.0,2,spring,0
441,175,3.0,13,autumn,1
6,110,2.8,7,winter,1
19,135,4.9,1,summer,1
163,106,4.8,2,winter,0
60,8,3.6,6,spring,1
486,84,3.5,11,summer,1
148,91,3.3,14,spring,1
292,186,1.1,13,spring,1
94,135,2.6,2,summer,1
333,130,4.1,1,summer,1
420,56,4.6,7,autumn,1
366,166,4.2,2,autumn,1
143,45,3.3,4,winter,1
442,29,4.3,2,summer,1
230,183,3.7,9,summer,1
155,62,3.5,8,summer,1
331,68,2.7,11,winter,1
129,2,2.8,10,summer,1
106,119,2.1,5,spring,0
8,174,4.1,1,winter,0
155,113,3.6,10,spring,1
487,78,2.1,4,winter,1
445,189,3.8,13,autumn,1
10,182,3.4,5,autumn,1
442,186,2.2,5,autumn,1
194,191,4.2,13,winter,1
120,52,4.4,13,spring,1
67,98,1.7,6,autumn,1
106,69,1.7,4,autumn,0
138,171,2.7,14,summer,1
436,187,3.4,1,spring,0
190,165,2.1,5,spring,1
260,147,4.8,10,winter,1
194,177,2.3,5,autumn,1
237,20,3.0,11,autumn,1
66,54,3.3,5,spring,0
207,29,4.7,13,winter,1
322,22,4.4,6,autumn,1
391,164,2.3,2,winter,1
416,54,3.8,5,winter,0
443,154,3.0,1,summer,0
470,48,2.5,14,winter,1
234,191,3.6,2,winter,1
445,3,5.0,1,autumn,0
409,174,2.9,9,autumn,1
113,177,2.4,7,spring,1
185,98,3.1,6,summer,1
140,158,4.4,8,summer,0
51,10,5.0,12,autumn,1
18,3,3.2,9,spring,0
50,9,2.2,9,autumn,0
308,41,4.6,1,winter,1
477,50,4.3,3,winter,1
232,80,3.9,8,winter,1
123,52,3.6,3,autumn,0
66,105,3.2,5,winter,1
444,148,1.1,12,winter,1
447,194,3.9,12,winter,0
434,153,4.6,6,summer,0
462,48,4.4,7,spring,1
182,140,2.2,5,spring,1
3,173,2.0,12,summer,1
449,70,4.1,5,spring,0
51,61,4.0,3,summer,1
127,114,4.4,11,spring,1
357,194,3.4,7,winter,1
336,136,4.5,1,winter,1
169,75,4.0,3,winter,1
79,27,4.3,3,winter,1
128,13,3.1,8,winter,1
115,80,4.2,7,spring,0
29,10,2.8,3,spring,0
17,7,3.8,8,winter,0
196,173,4.4,10,spring,1
250,170,4.2,3,winter,0
175,148,1.0,14,summer,0
472,130,4.1,6,spring,0
15,159,3.2,3,summer,1
348,77,3.8,12,autumn,0
248,18,3.1,3,summer,1
125,156,4.8,3,spring,0
343,181,4.7,6,summer,1
34,113,3.0,2,winter,1
122,107,3.9,10,summer,1
293,179,3.0,10,autumn,1
402,134,2.3,10,winter,1
483,130,3.8,8,autumn,1
376,104,1.4,6,spring,1
155,74,1.7,1,spring,1
133,149,3.0,10,autumn,1
280,96,2.6,14,autumn,0
324,118,4.8,5,spring,1
273,61,4.4,9,summer,1
402,48,4.6,3,spring,0
235,116,1.4,4,winter,1
372,142,2.9,3,summer,1
252,174,4.2,2,winter,1
82,167,3.5,5,autumn,0
115,184,2.9,2,winter,0
371,112,3.5,14,summer,1
327,18,2.4,14,winter,0
413,66,3.7,9,summer,1
77,47,3.4,12,spring,1
322,151,1.6,2,spring,1
152,16,2.4,7,winter,1
192,177,2.3,3,autumn,0
402,73,3.9,2,summer,1
449,102,4.3,11,summer,1
290,165,4.0,9,winter,0
272,172,2.9,13,autumn,1
273,82,2.8,3,autumn,0
380,122,2.3,2,spring,0
209,34,4.2,7,winter,1
143,58,2.1,11,winter,1
28,153,4.8,2,winter,1
49,0,2.4,6,winter,0
276,193,3.6,14,spring,1
298,113,3.5,13,spring,1
465,86,1.8,1,summer,1
124,152,4.4,6,autumn,0
183,109,4.0,6,summer,1
315,107,3.3,11,autumn,1
198,30,3.1,7,spring,1
149,154,4.1,2,spring,0
27,185,4.0,11,summer,1
182,187,2.4,13,winter,0
168,127,4.7,2,winter,1
497,55,2.7,3,spring,1
110,106,4.8,3,winter,1
255,131,2.8,6,spring,1
113,166,1.7,8,summer,0
61,170,2.8,8,winter,0
36,5,1.5,12,winter,0
74,175,3.6,9,autumn,1
218,162,4.0,3,spring,0
258,64,2.5,11,spring,0
215,26,3.0,9,spring,0
471,189,3.7,10,spring,0
46,54,3.9,7,winter,0
43,49,2.7,5,autumn,0
12,90,2.6,11,spring,0
195,199,4.8,11,winter,1
375,51,4.6,2,autumn,1
335,150,2.3,9,winter,1
11,176,5.0,10,spring,0
482,137,4.1,11,winter,0
367,134,3.6,4,spring,0
365,68,3.4,1,summer,1
42,146,2.9,6,spring,0
362,98,5.0,9,spring,0
98,157,3.1,9,winter,0
193,136,2.3,1,spring,0
331,60,2.7,9,winter,1
100,23,2.1,8,summer,1
418,6,2.3,4,summer,1
247,39,2.1,5,winter,1
311,16,4.4,9,spring,0
295,181,2.7,8,summer,1
465,195,5.0,7,spring,0
189,6,4.3,3,spring,1
469,32,3.2,4,summer,1
365,65,1.7,4,winter,0
196,34,2.7,11,autumn,1
8,172,4.1,12,summer,1
243,105,3.1,13,summer,0
371,28,4.0,8,spring,1
48,131,4.1,12,autumn,1
223,118,3.6,9,summer,1
56,22,4.8,10,summer,1
108,3,4.2,12,autumn,0
371,23,1.9,4,summer,1
346,199,4.2,13,winter,0
405,10,3.9,11,winter,1
77,57,4.6,13,winter,0
222,75,3.9,11,summer,1
89,196,2.7,2,autumn,1
332,151,4.0,10,spring,1
36,94,3.0,1,spring,1
120,196,3.5,3,autumn,1
436,43,2.6,2,spring,0
181,161,1.6,1,summer,1
364,25,2.1,9,winter,1
322,125,4.4,12,winter,1
423,171,3.5,8,spring,1
428,173,4.5,10,summer,1
195,7,1.6,2,summer,1
438,31,2.2,4,summer,1
216,52,4.5,1,autumn,0
398,99,1.0,5,summer,1
390,15,3.8,10,winter,1
266,172,3.9,5,autumn,1
60,103,3.7,5,winter,0
296,138,2.9,2,autumn,0
241,32,2.1,8,autumn,0
472,27,3.6,10,autumn,1
90,154,2.5,9,autumn,1
195,92,1.7,7,autumn,1
32,117,3.1,1,spring,0
387,87,4.7,7,winter,0
244,90,2.0,10,spring,1
395,42,3.7,8,autumn,0
386,85,3.0,3,autumn,1
103,170,3.1,6,spring,1
12,193,1.7,8,winter,0
4,45,2.4,5,spring,0
452,187,1.2,14,winter,0
40,47,4.4,3,spring,1
290,164,3.1,5,winter,1
40,9,2.0,6,autumn,1
92,117,4.2,3,autumn,1
45,187,3.3,6,spring,1
422,130,3.7,11,spring,1
89,61,4.5,8,summer,0
233,99,3.3,9,autumn,1
6,100,3.3,4,autumn,1
279,147,5.0,5,autumn,0
97,111,3.1,10,winter,1
247,155,3.0,5,spring,0
76,113,5.0,14,spring,1
191,143,2.3,2,autumn,1
366,30,4.0,14,autumn,1
14,7,4.4,2,winter,0
88,172,3.0,10,winter,1
444,27,3.2,11,summer,1
437,57,5.0,1,summer,1
148,142,4.8,4,autumn,0
60,4,2.7,8,autumn,1
22,143,2.4,6,winter,1
277,73,2.6,11,autumn,1
95,82,2.9,1,spring,1
55,183,3.1,14,autumn,1
95,57,3.6,10,winter,1
10,118,2.2,7,autumn,1
167,31,2.7,7,winter,1
80,33,4.0,10,spring,1
202,177,2.5,7,summer,1
258,148,2.1,10,winter,1
435,76,4.6,5,spring,1
491,193,2.2,6,winter,1
389,119,3.7,4,spring,1
323,63,4.3,14,autumn,1
37,38,2.2,4,summer,0
375,86,2.0,11,autumn,1
365,153,4.3,4,summer,0
36,102,3.9,7,spring,0
147,137,5.0,5,spring,0
142,143,3.0,11,autumn,1
276,93,5.0,7,winter,1
330,135,5.0,13,autumn,0
232,144,3.8,6,summer,1
265,85,4.2,7,winter,1
368,105,3.7,1,spring,1
201,133,3.2,6,winter,0
45,152,2.4,4,spring,0
313,44,3.7,8,spring,1
37,178,3.8,13,winter,1
158,105,3.3,10,summer,0
125,131,3.5,7,autumn,1
307,28,2.0,1,summer,1
280,31,5.0,8,autumn,0
247,129,2.2,10,autumn,1
417,32,3.2,12,autumn,0
217,109,4.4,4,spring,1
47,114,3.9,10,winter,1
116,78,3.6,7,spring,1
306,118,4.3,8,summer,0
393,87,2.8,8,summer,0
218,6,3.6,1,winter,1
476,181,2.2,12,summer,0
460,98,3.5,14,summer,0
25,195,3.8,5,spring,1
8,183,2.2,14,autumn,0
491,63,3.6,2,summer,1
399,35,2.2,11,summer,1
428,95,3.3,4,autumn,1
158,176,4.9,1,spring,1
